"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","39503","","","","0"
"2017","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","39681","","","","0"
"2018","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","40020","","","","0"
"2019","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","40559","","","","0"
"2020","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","40823","","","","0"
"2021","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","40919","","","","0"
"2022","Brockville (CA), Ontario","2016S0504512","Both sexes","All ages","Persons","249","units","0","v1060790311","58.1.1","41217","","","","0"
"2014","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","24384","","","","0"
"2015","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","24067","","","","0"
"2016","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23813","","","","0"
"2017","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23897","","","","0"
"2018","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23762","","","","0"
"2019","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23572","","","","0"
"2020","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23403","","","","0"
"2021","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23408","","","","0"
"2022","Pembroke (CA), Ontario","2016S0504515","Both sexes","All ages","Persons","249","units","0","v1060790641","59.1.1","23415","","","","0"
"2014","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","17509","","","","0"
"2015","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","17692","","","","0"
"2016","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","17853","","","","0"
"2017","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","17998","","","","0"
"2018","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","18328","","","","0"
"2019","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","18832","","","","0"
"2020","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","19360","","","","0"
"2021","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","19773","","","","0"
"2022","Petawawa (CA), Ontario","2016S0504516","Both sexes","All ages","Persons","249","units","0","v1060790971","60.1.1","19902","","","","0"
"2014","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","19699","","","","0"
"2015","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","19846","","","","0"
"2016","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","19805","","","","0"
"2017","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20020","","","","0"
"2018","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20079","","","","0"
"2019","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20027","","","","0"
"2020","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20001","","","","0"
"2021","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20054","","","","0"
"2022","Cobourg (CA), Ontario","2016S0504527","Both sexes","All ages","Persons","249","units","0","v1060791961","63.1.1","20258","","","","0"
"2014","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","16821","","","","0"
"2015","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","16978","","","","0"
"2016","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17161","","","","0"
"2017","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17494","","","","0"
"2018","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17683","","","","0"
"2019","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17717","","","","0"
"2020","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17736","","","","0"
"2021","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","17894","","","","0"
"2022","Port Hope (CA), Ontario","2016S0504528","Both sexes","All ages","Persons","249","units","0","v1060792291","64.1.1","18109","","","","0"
"2014","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","75931","","","","0"
"2015","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","76484","","","","0"
"2016","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","77296","","","","0"
"2017","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","78492","","","","0"
"2018","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","79532","","","","0"
"2019","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","80410","","","","0"
"2020","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","81354","","","","0"
"2021","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","82458","","","","0"
"2022","Kawartha Lakes (CA), Ontario","2016S0504530","Both sexes","All ages","Persons","249","units","0","v1060792951","66.1.1","83356","","","","0"
"2014","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","28080","","","","0"
"2015","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","28426","","","","0"
"2016","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","29008","","","","0"
"2017","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","29506","","","","0"
"2018","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","30324","","","","0"
"2019","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","30678","","","","0"
"2020","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","31352","","","","0"
"2021","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","32150","","","","0"
"2022","Centre Wellington (CA), Ontario","2016S0504531","Both sexes","All ages","Persons","249","units","0","v1060793281","67.1.1","32889","","","","0"
"2014","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","12788","","","","0"
"2015","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","12950","","","","0"
"2016","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","13128","","","","0"
"2017","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","13367","","","","0"
"2018","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","13694","","","","0"
"2019","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","13875","","","","0"
"2020","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","14026","","","","0"
"2021","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","14261","","","","0"
"2022","Ingersoll (CA), Ontario","2016S0504533","Both sexes","All ages","Persons","249","units","0","v1060793941","69.1.1","14521","","","","0"
"2014","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","41185","","","","0"
"2015","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","41493","","","","0"
"2016","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","42104","","","","0"
"2017","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","43093","","","","0"
"2018","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","44342","","","","0"
"2019","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","45424","","","","0"
"2020","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","46754","","","","0"
"2021","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","48240","","","","0"
"2022","Woodstock (CA), Ontario","2016S0504544","Both sexes","All ages","Persons","249","units","0","v1060795921","75.1.1","49819","","","","0"
"2014","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","16216","","","","0"
"2015","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","16168","","","","0"
"2016","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","16228","","","","0"
"2017","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","16647","","","","0"
"2018","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","16804","","","","0"
"2019","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","17227","","","","0"
"2020","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","17404","","","","0"
"2021","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","17722","","","","0"
"2022","Tillsonburg (CA), Ontario","2016S0504546","Both sexes","All ages","Persons","249","units","0","v1060796251","76.1.1","18252","","","","0"
"2014","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","64482","","","","0"
"2015","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","65286","","","","0"
"2016","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","66064","","","","0"
"2017","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","67019","","","","0"
"2018","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","68922","","","","0"
"2019","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","70062","","","","0"
"2020","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","70498","","","","0"
"2021","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","71863","","","","0"
"2022","Norfolk (CA), Ontario","2016S0504547","Both sexes","All ages","Persons","249","units","0","v1060796581","77.1.1","73166","","","","0"
"2014","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","31981","","","","0"
"2015","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","32145","","","","0"
"2016","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","32286","","","","0"
"2017","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","32771","","","","0"
"2018","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","33262","","","","0"
"2019","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","33598","","","","0"
"2020","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","33869","","","","0"
"2021","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","34226","","","","0"
"2022","Stratford (CA), Ontario","2016S0504553","Both sexes","All ages","Persons","249","units","0","v1060797241","79.1.1","34643","","","","0"
"2014","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","105149","","","","0"
"2015","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","104521","","","","0"
"2016","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","104771","","","","0"
"2017","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","105259","","","","0"
"2018","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","105756","","","","0"
"2019","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","106076","","","","0"
"2020","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","106977","","","","0"
"2021","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","108030","","","","0"
"2022","Chatham-Kent (CA), Ontario","2016S0504556","Both sexes","All ages","Persons","249","units","0","v1060797901","81.1.1","109051","","","","0"
"2014","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","49693","","","","0"
"2015","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","50606","","","","0"
"2016","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","53640","","","","0"
"2017","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","53058","","","","0"
"2018","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","52038","","","","0"
"2019","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","52074","","","","0"
"2020","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","52257","","","","0"
"2021","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","53155","","","","0"
"2022","Leamington (CA), Ontario","2016S0504557","Both sexes","All ages","Persons","249","units","0","v1060798231","82.1.1","54556","","","","0"
"2014","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","98801","","","","0"
"2015","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","98354","","","","0"
"2016","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","98139","","","","0"
"2017","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","98595","","","","0"
"2018","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","99821","","","","0"
"2019","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","100523","","","","0"
"2020","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","100718","","","","0"
"2021","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","100500","","","","0"
"2022","Sarnia (CA), Ontario","2016S0504562","Both sexes","All ages","Persons","249","units","0","v1060798891","84.1.1","102216","","","","0"
"2014","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","19888","","","","0"
"2015","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","20488","","","","0"
"2016","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","21111","","","","0"
"2017","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","22054","","","","0"
"2018","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","22624","","","","0"
"2019","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","23086","","","","0"
"2020","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","23723","","","","0"
"2021","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","24860","","","","0"
"2022","Wasaga Beach (CA), Ontario","2016S0504565","Both sexes","All ages","Persons","249","units","0","v1060799221","85.1.1","25852","","","","0"
"2014","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","32676","","","","0"
"2015","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","32617","","","","0"
"2016","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","32591","","","","0"
"2017","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","32887","","","","0"
"2018","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","33301","","","","0"
"2019","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","33656","","","","0"
"2020","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","34017","","","","0"
"2021","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","34299","","","","0"
"2022","Owen Sound (CA), Ontario","2016S0504566","Both sexes","All ages","Persons","249","units","0","v1060799551","86.1.1","34606","","","","0"
"2014","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","21317","","","","0"
"2015","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","21822","","","","0"
"2016","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","22390","","","","0"
"2017","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","22668","","","","0"
"2018","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","23222","","","","0"
"2019","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","23894","","","","0"
"2020","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","24547","","","","0"
"2021","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","25140","","","","0"
"2022","Collingwood (CA), Ontario","2016S0504567","Both sexes","All ages","Persons","249","units","0","v1060799881","87.1.1","25722","","","","0"
"2014","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","32049","","","","0"
"2015","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","32118","","","","0"
"2016","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","31937","","","","0"
"2017","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","32577","","","","0"
"2018","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","32950","","","","0"
"2019","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","33486","","","","0"
"2020","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","34041","","","","0"
"2021","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","34650","","","","0"
"2022","Orillia (CA), Ontario","2016S0504569","Both sexes","All ages","Persons","249","units","0","v1060800541","89.1.1","35272","","","","0"
"2014","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","36286","","","","0"
"2015","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","36463","","","","0"
"2016","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","36812","","","","0"
"2017","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","38042","","","","0"
"2018","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","38817","","","","0"
"2019","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","39399","","","","0"
"2020","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","39876","","","","0"
"2021","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","40576","","","","0"
"2022","Midland (CA), Ontario","2016S0504571","Both sexes","All ages","Persons","249","units","0","v1060800871","90.1.1","41281","","","","0"
"2014","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","73190","","","","0"
"2015","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","72786","","","","0"
"2016","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","72358","","","","0"
"2017","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","73190","","","","0"
"2018","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","73551","","","","0"
"2019","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","73620","","","","0"
"2020","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","73919","","","","0"
"2021","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","74503","","","","0"
"2022","North Bay (CA), Ontario","2016S0504575","Both sexes","All ages","Persons","249","units","0","v1060801201","91.1.1","77037","","","","0"
"2014","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","10961","","","","0"
"2015","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","10897","","","","0"
"2016","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","10960","","","","0"
"2017","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11144","","","","0"
"2018","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11304","","","","0"
"2019","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11382","","","","0"
"2020","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11468","","","","0"
"2021","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11569","","","","0"
"2022","Elliot Lake (CA), Ontario","2016S0504582","Both sexes","All ages","Persons","249","units","0","v1060801861","93.1.1","11696","","","","0"
"2014","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","43782","","","","0"
"2015","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","43174","","","","0"
"2016","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42922","","","","0"
"2017","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42659","","","","0"
"2018","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42550","","","","0"
"2019","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42937","","","","0"
"2020","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42866","","","","0"
"2021","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42427","","","","0"
"2022","Timmins (CA), Ontario","2016S0504586","Both sexes","All ages","Persons","249","units","0","v1060802191","94.1.1","42675","","","","0"
"2014","Sault Ste. Marie (CA), Ontario","2016S0504590","Both sexes","All ages","Persons","249","units","0","v1060802521","95.1.1","81441","","","","0"
"2015","Sault Ste. Marie (CA), Ontario","2016S0504590","Both sexes","All ages","Persons","249","units","0","v1060802521","95.1.1","81087","","","","0"
"2016","Sault Ste. Marie (CA), Ontario","2016S0504590","Both sexes","All ages","Persons","249","units","0","v1060802521","95.1.1","80681","","","","0"
